recurso,edificio,capacidad,dia,hora,programa,materia,docente,estudiantes,title_original
SB403,SB,25,Miércoles,19:00-20:00,1251056-A(1),No especificado,No especificado,1,"Carrera   : Administracion De Empresas
Materia   : BIG DATA EN LOS NEGOCIOS
Docente : 
No.Alumnos: 1"
SB403,SB,25,Miércoles,20:00-21:00,1251056-A(1),No especificado,No especificado,1,"Carrera   : Administracion De Empresas
Materia   : BIG DATA EN LOS NEGOCIOS
Docente : 
No.Alumnos: 1"
SB404,SB,25,Miércoles,06:00-07:00,1155504-B(19),No especificado,No especificado,19,"Carrera   : Ingenieria De Sistemas
Materia   : ARQUITECTURA DE COMPUTADORES
Docente : ROBLES ANGARITA MIGUEL FABIAN
No.Alumnos: 19"
SB404,SB,25,Jueves,06:00-07:00,1155504-B(19),No especificado,No especificado,19,"Carrera   : Ingenieria De Sistemas
Materia   : ARQUITECTURA DE COMPUTADORES
Docente : ROBLES ANGARITA MIGUEL FABIAN
No.Alumnos: 19"
SB404,SB,25,Viernes,06:00-07:00,1155504-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria De Sistemas
Materia   : ARQUITECTURA DE COMPUTADORES
Docente : ROBLES ANGARITA MIGUEL FABIAN
No.Alumnos: 20"
SB404,SB,25,Miércoles,07:00-08:00,1155504-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria De Sistemas
Materia   : ARQUITECTURA DE COMPUTADORES
Docente : ROBLES ANGARITA MIGUEL FABIAN
No.Alumnos: 20"
SB404,SB,25,Jueves,07:00-08:00,1155504-B(19),No especificado,No especificado,19,"Carrera   : Ingenieria De Sistemas
Materia   : ARQUITECTURA DE COMPUTADORES
Docente : ROBLES ANGARITA MIGUEL FABIAN
No.Alumnos: 19"
SB404,SB,25,Viernes,07:00-08:00,1155504-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria De Sistemas
Materia   : ARQUITECTURA DE COMPUTADORES
Docente : ROBLES ANGARITA MIGUEL FABIAN
No.Alumnos: 20"
SB404,SB,25,Lunes,08:00-09:00,1155405-B(36),No especificado,No especificado,36,"Carrera   : Ingenieria De Sistemas
Materia   : TEORIA DE LA COMPUTACION
Docente : PARADA CARMEN JANETH 
No.Alumnos: 36"
SB404,SB,25,Martes,08:00-09:00,1154405-A(26),No especificado,No especificado,26,"Carrera   : Ingenieria De Sistemas
Materia   : BASES DE DATOS
Docente : PARADA CARMEN JANETH 
No.Alumnos: 26"
SB404,SB,25,Miércoles,08:00-09:00,1154204-A(31),No especificado,No especificado,31,"Carrera   : Ingenieria De Sistemas
Materia   : PROGRAMACION ORIENTADA A OBJETOS I
Docente : ROJAS PUENTES MARIA DEL PILAR
No.Alumnos: 31"
SB404,SB,25,Jueves,08:00-09:00,1155706-B(31),No especificado,No especificado,31,"Carrera   : Ingenieria De Sistemas
Materia   : SEMINARIO DE INVESTIGACION III
Docente : GOMEZ LLANEZ CLAUDIA YAMILE
No.Alumnos: 31"
SB404,SB,25,Viernes,08:00-09:00,1154104-B(27),No especificado,No especificado,27,"Carrera   : Ingenieria De Sistemas
Materia   : FUNDAMENTOS DE PROGRAMACION
Docente : VERA RIVERA FREDY HUMBERTO
No.Alumnos: 27"
SB404,SB,25,Martes,09:00-10:00,1154405-A(26),No especificado,No especificado,26,"Carrera   : Ingenieria De Sistemas
Materia   : BASES DE DATOS
Docente : PARADA CARMEN JANETH 
No.Alumnos: 26"
SB404,SB,25,Miércoles,09:00-10:00,1154204-A(31),No especificado,No especificado,31,"Carrera   : Ingenieria De Sistemas
Materia   : PROGRAMACION ORIENTADA A OBJETOS I
Docente : ROJAS PUENTES MARIA DEL PILAR
No.Alumnos: 31"
SB404,SB,25,Jueves,09:00-10:00,1155706-B(31),No especificado,No especificado,31,"Carrera   : Ingenieria De Sistemas
Materia   : SEMINARIO DE INVESTIGACION III
Docente : GOMEZ LLANEZ CLAUDIA YAMILE
No.Alumnos: 31"
SB404,SB,25,Viernes,09:00-10:00,1154104-B(27),No especificado,No especificado,27,"Carrera   : Ingenieria De Sistemas
Materia   : FUNDAMENTOS DE PROGRAMACION
Docente : VERA RIVERA FREDY HUMBERTO
No.Alumnos: 27"
SB404,SB,25,Lunes,10:00-11:00,1154204-A(31),No especificado,No especificado,31,"Carrera   : Ingenieria De Sistemas
Materia   : PROGRAMACION ORIENTADA A OBJETOS I
Docente : ROJAS PUENTES MARIA DEL PILAR
No.Alumnos: 31"
SB404,SB,25,Martes,10:00-11:00,1155604-B(35),No especificado,No especificado,35,"Carrera   : Ingenieria De Sistemas
Materia   : SISTEMAS OPERATIVOS
Docente : ROBLES ANGARITA MIGUEL FABIAN
No.Alumnos: 35"
SB404,SB,25,Miércoles,10:00-11:00,1160023-A(17),No especificado,No especificado,17,"Carrera   : Ingenieria Electronica
Materia   : PROGRAMACION ORIENTADA A OBJETOS
Docente : VERA CONTRERAS MILTON JESUS
No.Alumnos: 17"
SB404,SB,25,Jueves,10:00-11:00,1155604-B(35),No especificado,No especificado,35,"Carrera   : Ingenieria De Sistemas
Materia   : SISTEMAS OPERATIVOS
Docente : ROBLES ANGARITA MIGUEL FABIAN
No.Alumnos: 35"
SB404,SB,25,Viernes,10:00-11:00,1155708-A(31),No especificado,No especificado,31,"Carrera   : Ingenieria De Sistemas
Materia   : ADMINISTRACION DE PROYECTOS INFORMATICOS
Docente : ROJAS PUENTES MARIA DEL PILAR
No.Alumnos: 31"
SB404,SB,25,Lunes,11:00-12:00,1154204-A(31),No especificado,No especificado,31,"Carrera   : Ingenieria De Sistemas
Materia   : PROGRAMACION ORIENTADA A OBJETOS I
Docente : ROJAS PUENTES MARIA DEL PILAR
No.Alumnos: 31"
SB404,SB,25,Martes,11:00-12:00,1191203-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria Industrial
Materia   : FUNDAMENTOS BASE DE DATOS
Docente : RODRIGUEZ IBA?EZ RAUL EDUARDO
No.Alumnos: 20"
SB404,SB,25,Miércoles,11:00-12:00,1160023-A(17),No especificado,No especificado,17,"Carrera   : Ingenieria Electronica
Materia   : PROGRAMACION ORIENTADA A OBJETOS
Docente : VERA CONTRERAS MILTON JESUS
No.Alumnos: 17"
SB404,SB,25,Jueves,11:00-12:00,1155604-B(35),No especificado,No especificado,35,"Carrera   : Ingenieria De Sistemas
Materia   : SISTEMAS OPERATIVOS
Docente : ROBLES ANGARITA MIGUEL FABIAN
No.Alumnos: 35"
SB404,SB,25,Viernes,11:00-12:00,1155708-A(31),No especificado,No especificado,31,"Carrera   : Ingenieria De Sistemas
Materia   : ADMINISTRACION DE PROYECTOS INFORMATICOS
Docente : ROJAS PUENTES MARIA DEL PILAR
No.Alumnos: 31"
SB404,SB,25,Viernes,12:00-13:00,1155708-A(31),No especificado,No especificado,31,"Carrera   : Ingenieria De Sistemas
Materia   : ADMINISTRACION DE PROYECTOS INFORMATICOS
Docente : ROJAS PUENTES MARIA DEL PILAR
No.Alumnos: 31"
SB404,SB,25,Miércoles,14:00-15:00,1155718-A(15),No especificado,No especificado,15,"Carrera   : Ingenieria De Sistemas
Materia   : DATA TRANSFORMATION AND VIZ
Docente : PEREZ GUTIERREZ BORIS RAINIERO
No.Alumnos: 15"
SB404,SB,25,Miércoles,15:00-16:00,1155718-A(15),No especificado,No especificado,15,"Carrera   : Ingenieria De Sistemas
Materia   : DATA TRANSFORMATION AND VIZ
Docente : PEREZ GUTIERREZ BORIS RAINIERO
No.Alumnos: 15"
SB404,SB,25,Miércoles,16:00-17:00,1155718-A(15),No especificado,No especificado,15,"Carrera   : Ingenieria De Sistemas
Materia   : DATA TRANSFORMATION AND VIZ
Docente : PEREZ GUTIERREZ BORIS RAINIERO
No.Alumnos: 15"
SB404,SB,25,Martes,20:00-21:00,1250232-B(24),No especificado,No especificado,24,"Carrera   : Administracion De Empresas
Materia   : HABILIDADES INFORMATICAS
Docente : ALARCON GRANADOS SERGIO CAMILO
No.Alumnos: 24"
SB404,SB,25,Martes,21:00-22:00,1250232-B(24),No especificado,No especificado,24,"Carrera   : Administracion De Empresas
Materia   : HABILIDADES INFORMATICAS
Docente : ALARCON GRANADOS SERGIO CAMILO
No.Alumnos: 24"
SC401,SC,25,Lunes,06:00-07:00,1155906-A(17),No especificado,No especificado,17,"Carrera   : Ingenieria De Sistemas
Materia   : ESTRATEGIAS PARA LA EMPLEABILIAD EN SISTEMAS
Docente : ESTEBAN CARRILLO DANIEL ANDRES
No.Alumnos: 17"
SC401,SC,25,Martes,06:00-07:00,1260205-C(24),No especificado,No especificado,24,"Carrera   : Comercio Internacional
Materia   : REDES INTERNACIONALES DE INFORMACION
Docente : RODRIGUEZ GUEVARA JORGE ENRIQUE
No.Alumnos: 24"
SC401,SC,25,Jueves,06:00-07:00,1120223-B(12),No especificado,No especificado,12,"Carrera   : Ingenieria Mecanica
Materia   : COMPUTACION II
Docente : SARMIENTO SAAVEDRA MERY YANET
No.Alumnos: 12"
SC401,SC,25,Lunes,07:00-08:00,1155906-A(17),No especificado,No especificado,17,"Carrera   : Ingenieria De Sistemas
Materia   : ESTRATEGIAS PARA LA EMPLEABILIAD EN SISTEMAS
Docente : ESTEBAN CARRILLO DANIEL ANDRES
No.Alumnos: 17"
SC401,SC,25,Martes,07:00-08:00,1260205-C(24),No especificado,No especificado,24,"Carrera   : Comercio Internacional
Materia   : REDES INTERNACIONALES DE INFORMACION
Docente : RODRIGUEZ GUEVARA JORGE ENRIQUE
No.Alumnos: 24"
SC401,SC,25,Jueves,07:00-08:00,1120223-B(12),No especificado,No especificado,12,"Carrera   : Ingenieria Mecanica
Materia   : COMPUTACION II
Docente : SARMIENTO SAAVEDRA MERY YANET
No.Alumnos: 12"
SC401,SC,25,Viernes,07:00-08:00,1154306-B(29),No especificado,No especificado,29,"Carrera   : Ingenieria De Sistemas
Materia   : SEMINARIO INTEGRADOR I
Docente : VERA RIVERA FREDY HUMBERTO
No.Alumnos: 29"
SC401,SC,25,Lunes,08:00-09:00,1155906-A(17),No especificado,No especificado,17,"Carrera   : Ingenieria De Sistemas
Materia   : ESTRATEGIAS PARA LA EMPLEABILIAD EN SISTEMAS
Docente : ESTEBAN CARRILLO DANIEL ANDRES
No.Alumnos: 17"
SC401,SC,25,Miércoles,08:00-09:00,1191103-A(29),No especificado,No especificado,29,"Carrera   : Ingenieria Industrial
Materia   : PROGRAMACION DE COMPUTADORES
Docente : VERA CONTRERAS MILTON JESUS
No.Alumnos: 29"
SC401,SC,25,Miércoles,09:00-10:00,1191103-A(29),No especificado,No especificado,29,"Carrera   : Ingenieria Industrial
Materia   : PROGRAMACION DE COMPUTADORES
Docente : VERA CONTRERAS MILTON JESUS
No.Alumnos: 29"
SC401,SC,25,Lunes,10:00-11:00,1156805-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria De Sistemas
Materia   : GERENCIA Y TECNOLOGIA
Docente : PARADA CARMEN JANETH 
No.Alumnos: 20"
SC401,SC,25,Martes,10:00-11:00,1155808-B(13),No especificado,No especificado,13,"Carrera   : Ingenieria De Sistemas
Materia   : FORMULACION Y EVALUACION DE PROYECTOS DE SISTEMAS
Docente : ROJAS PUENTES MARIA DEL PILAR
No.Alumnos: 13"
SC401,SC,25,Jueves,10:00-11:00,1155809-B(13),No especificado,No especificado,13,"Carrera   : Ingenieria De Sistemas
Materia   : SEMINARIO INTEGRADOR III
Docente : ROJAS PUENTES MARIA DEL PILAR
No.Alumnos: 13"
SC401,SC,25,Viernes,10:00-11:00,1154304-B(25),No especificado,No especificado,25,"Carrera   : Ingenieria De Sistemas
Materia   : ESTRUCTURA DE DATOS
Docente : PEREZ GUTIERREZ BORIS RAINIERO
No.Alumnos: 25"
SC401,SC,25,Lunes,11:00-12:00,1156805-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria De Sistemas
Materia   : GERENCIA Y TECNOLOGIA
Docente : PARADA CARMEN JANETH 
No.Alumnos: 20"
SC401,SC,25,Martes,11:00-12:00,1155808-B(13),No especificado,No especificado,13,"Carrera   : Ingenieria De Sistemas
Materia   : FORMULACION Y EVALUACION DE PROYECTOS DE SISTEMAS
Docente : ROJAS PUENTES MARIA DEL PILAR
No.Alumnos: 13"
SC401,SC,25,Jueves,11:00-12:00,1155809-B(13),No especificado,No especificado,13,"Carrera   : Ingenieria De Sistemas
Materia   : SEMINARIO INTEGRADOR III
Docente : ROJAS PUENTES MARIA DEL PILAR
No.Alumnos: 13"
SC401,SC,25,Viernes,11:00-12:00,1154304-B(25),No especificado,No especificado,25,"Carrera   : Ingenieria De Sistemas
Materia   : ESTRUCTURA DE DATOS
Docente : PEREZ GUTIERREZ BORIS RAINIERO
No.Alumnos: 25"
SC401,SC,25,Martes,12:00-13:00,1155808-B(13),No especificado,No especificado,13,"Carrera   : Ingenieria De Sistemas
Materia   : FORMULACION Y EVALUACION DE PROYECTOS DE SISTEMAS
Docente : ROJAS PUENTES MARIA DEL PILAR
No.Alumnos: 13"
SC401,SC,25,Jueves,13:00-14:00,1110103-B(25),No especificado,No especificado,25,"Carrera   : Ingenieria Civil
Materia   : PROGRAMACION DE COMPUTADORES
Docente : MURILLO RODRIGUEZ DIOSELINA
No.Alumnos: 25"
SC401,SC,25,Martes,14:00-15:00,1160023-B(19),No especificado,No especificado,19,"Carrera   : Ingenieria Electronica
Materia   : PROGRAMACION ORIENTADA A OBJETOS
Docente : BUITRAGO BUITRAGO JOHN FREDY
No.Alumnos: 19"
SC401,SC,25,Martes,15:00-16:00,1160023-B(19),No especificado,No especificado,19,"Carrera   : Ingenieria Electronica
Materia   : PROGRAMACION ORIENTADA A OBJETOS
Docente : BUITRAGO BUITRAGO JOHN FREDY
No.Alumnos: 19"
SC401,SC,25,Martes,16:00-17:00,1160023-B(19),No especificado,No especificado,19,"Carrera   : Ingenieria Electronica
Materia   : PROGRAMACION ORIENTADA A OBJETOS
Docente : BUITRAGO BUITRAGO JOHN FREDY
No.Alumnos: 19"
SC401,SC,25,Viernes,16:00-17:00,1341706-A(18),No especificado,No especificado,18,"Carrera   : Trabajo Social
Materia   : SOFTWARE DE INVESTIGACION I
Docente : SANTOS CONTRERAS EDGAR ALFONSO
No.Alumnos: 18"
SC401,SC,25,Viernes,17:00-18:00,1341706-A(18),No especificado,No especificado,18,"Carrera   : Trabajo Social
Materia   : SOFTWARE DE INVESTIGACION I
Docente : SANTOS CONTRERAS EDGAR ALFONSO
No.Alumnos: 18"
SC401,SC,25,Martes,18:00-19:00,1620417-B(17),No especificado,No especificado,17,"Carrera   : Ingenieria Agronomica
Materia   : SISTEMA DE INFORMACION GEOGRAFICA
Docente : AREVALO VERJEL ALBA NELY
No.Alumnos: 17"
SC401,SC,25,Viernes,18:00-19:00,1620417-B(17),No especificado,No especificado,17,"Carrera   : Ingenieria Agronomica
Materia   : SISTEMA DE INFORMACION GEOGRAFICA
Docente : AREVALO VERJEL ALBA NELY
No.Alumnos: 17"
SC401,SC,25,Martes,19:00-20:00,1620417-B(17),No especificado,No especificado,17,"Carrera   : Ingenieria Agronomica
Materia   : SISTEMA DE INFORMACION GEOGRAFICA
Docente : AREVALO VERJEL ALBA NELY
No.Alumnos: 17"
SC401,SC,25,Viernes,19:00-20:00,1620417-B(17),No especificado,No especificado,17,"Carrera   : Ingenieria Agronomica
Materia   : SISTEMA DE INFORMACION GEOGRAFICA
Docente : AREVALO VERJEL ALBA NELY
No.Alumnos: 17"
SC402,SC,25,Lunes,06:00-07:00,1120124-A(21),No especificado,No especificado,21,"Carrera   : Ingenieria Mecanica
Materia   : COMPUTACION I
Docente : ORJUELA ABRIL JORGE LUIS
No.Alumnos: 21"
SC402,SC,25,Martes,06:00-07:00,1260405-B(19),No especificado,No especificado,19,"Carrera   : Comercio Internacional
Materia   : COMERCIO ELECTRONICO
Docente : ORJUELA ABRIL JORGE LUIS
No.Alumnos: 19"
SC402,SC,25,Miércoles,06:00-07:00,1260405-A(22),No especificado,No especificado,22,"Carrera   : Comercio Internacional
Materia   : COMERCIO ELECTRONICO
Docente : ORJUELA ABRIL JORGE LUIS
No.Alumnos: 22"
SC402,SC,25,Jueves,06:00-07:00,1154308-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria De Sistemas
Materia   : HABILIDADES ESENCIALES PARA EL INGENIERO DE SISTEMAS
Docente : JARAMILLO VEGA JEFFERSON FERNEY
No.Alumnos: 20"
SC402,SC,25,Viernes,06:00-07:00,1260405-C(16),No especificado,No especificado,16,"Carrera   : Comercio Internacional
Materia   : COMERCIO ELECTRONICO
Docente : ORJUELA ABRIL JORGE LUIS
No.Alumnos: 16"
SC402,SC,25,Lunes,07:00-08:00,1120124-A(21),No especificado,No especificado,21,"Carrera   : Ingenieria Mecanica
Materia   : COMPUTACION I
Docente : ORJUELA ABRIL JORGE LUIS
No.Alumnos: 21"
SC402,SC,25,Martes,07:00-08:00,1260405-B(19),No especificado,No especificado,19,"Carrera   : Comercio Internacional
Materia   : COMERCIO ELECTRONICO
Docente : ORJUELA ABRIL JORGE LUIS
No.Alumnos: 19"
SC402,SC,25,Miércoles,07:00-08:00,1260405-A(22),No especificado,No especificado,22,"Carrera   : Comercio Internacional
Materia   : COMERCIO ELECTRONICO
Docente : ORJUELA ABRIL JORGE LUIS
No.Alumnos: 22"
SC402,SC,25,Jueves,07:00-08:00,1154308-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria De Sistemas
Materia   : HABILIDADES ESENCIALES PARA EL INGENIERO DE SISTEMAS
Docente : JARAMILLO VEGA JEFFERSON FERNEY
No.Alumnos: 20"
SC402,SC,25,Viernes,07:00-08:00,1260405-C(16),No especificado,No especificado,16,"Carrera   : Comercio Internacional
Materia   : COMERCIO ELECTRONICO
Docente : ORJUELA ABRIL JORGE LUIS
No.Alumnos: 16"
SC402,SC,25,Lunes,08:00-09:00,1191103-A(29),No especificado,No especificado,29,"Carrera   : Ingenieria Industrial
Materia   : PROGRAMACION DE COMPUTADORES
Docente : VERA CONTRERAS MILTON JESUS
No.Alumnos: 29"
SC402,SC,25,Martes,08:00-09:00,1260405-B(19),No especificado,No especificado,19,"Carrera   : Comercio Internacional
Materia   : COMERCIO ELECTRONICO
Docente : ORJUELA ABRIL JORGE LUIS
No.Alumnos: 19"
SC402,SC,25,Miércoles,08:00-09:00,1260405-A(22),No especificado,No especificado,22,"Carrera   : Comercio Internacional
Materia   : COMERCIO ELECTRONICO
Docente : ORJUELA ABRIL JORGE LUIS
No.Alumnos: 22"
SC402,SC,25,Viernes,08:00-09:00,1260405-C(16),No especificado,No especificado,16,"Carrera   : Comercio Internacional
Materia   : COMERCIO ELECTRONICO
Docente : ORJUELA ABRIL JORGE LUIS
No.Alumnos: 16"
SC402,SC,25,Miércoles,09:00-10:00,1090142-A(21),No especificado,No especificado,21,"Carrera   : Ingenieria Electromecanica
Materia   : PROGRAMACION I
Docente : MURILLO RODRIGUEZ DIOSELINA
No.Alumnos: 21"
SC402,SC,25,Jueves,09:00-10:00,1120124-A(21),No especificado,No especificado,21,"Carrera   : Ingenieria Mecanica
Materia   : COMPUTACION I
Docente : ORJUELA ABRIL JORGE LUIS
No.Alumnos: 21"
SC402,SC,25,Viernes,09:00-10:00,1120223-B(12),No especificado,No especificado,12,"Carrera   : Ingenieria Mecanica
Materia   : COMPUTACION II
Docente : SARMIENTO SAAVEDRA MERY YANET
No.Alumnos: 12"
SC402,SC,25,Miércoles,10:00-11:00,1110204-C(19),No especificado,No especificado,19,"Carrera   : Ingenieria Civil
Materia   : INFORMATICA APLICADA
Docente : BUITRAGO BUITRAGO JOHN FREDY
No.Alumnos: 19"
SC402,SC,25,Jueves,10:00-11:00,1110103-B(25),No especificado,No especificado,25,"Carrera   : Ingenieria Civil
Materia   : PROGRAMACION DE COMPUTADORES
Docente : MURILLO RODRIGUEZ DIOSELINA
No.Alumnos: 25"
SC402,SC,25,Viernes,10:00-11:00,1180152-B(23),No especificado,No especificado,23,"Carrera   : Ingenieria De Minas
Materia   : PROGRAMACION DE COMPUTADORES
Docente : DIAZ CONTRERAS BELLKYS YANETH 
No.Alumnos: 23"
SC402,SC,25,Miércoles,11:00-12:00,1110204-C(19),No especificado,No especificado,19,"Carrera   : Ingenieria Civil
Materia   : INFORMATICA APLICADA
Docente : BUITRAGO BUITRAGO JOHN FREDY
No.Alumnos: 19"
SC402,SC,25,Jueves,11:00-12:00,1110103-B(25),No especificado,No especificado,25,"Carrera   : Ingenieria Civil
Materia   : PROGRAMACION DE COMPUTADORES
Docente : MURILLO RODRIGUEZ DIOSELINA
No.Alumnos: 25"
SC402,SC,25,Viernes,11:00-12:00,1180152-B(23),No especificado,No especificado,23,"Carrera   : Ingenieria De Minas
Materia   : PROGRAMACION DE COMPUTADORES
Docente : DIAZ CONTRERAS BELLKYS YANETH 
No.Alumnos: 23"
SC402,SC,25,Viernes,12:00-13:00,1180152-B(23),No especificado,No especificado,23,"Carrera   : Ingenieria De Minas
Materia   : PROGRAMACION DE COMPUTADORES
Docente : DIAZ CONTRERAS BELLKYS YANETH 
No.Alumnos: 23"
SC402,SC,25,Lunes,14:00-15:00,1160013-C(19),No especificado,No especificado,19,"Carrera   : Ingenieria Electronica
Materia   : FUNDAMENTOS DE PROGRAMACION
Docente : LATORRE JAIMES JOHANN LEONARDO
No.Alumnos: 19"
SC402,SC,25,Martes,14:00-15:00,1155909-C(12),No especificado,No especificado,12,"Carrera   : Ingenieria De Sistemas
Materia   : PRACTICA EN ING DE SISTEMAS
Docente : ROBLES ANGARITA MIGUEL FABIAN
No.Alumnos: 12"
SC402,SC,25,Lunes,15:00-16:00,1160013-C(19),No especificado,No especificado,19,"Carrera   : Ingenieria Electronica
Materia   : FUNDAMENTOS DE PROGRAMACION
Docente : LATORRE JAIMES JOHANN LEONARDO
No.Alumnos: 19"
SC402,SC,25,Martes,15:00-16:00,1155909-C(12),No especificado,No especificado,12,"Carrera   : Ingenieria De Sistemas
Materia   : PRACTICA EN ING DE SISTEMAS
Docente : ROBLES ANGARITA MIGUEL FABIAN
No.Alumnos: 12"
SC402,SC,25,Lunes,16:00-17:00,1160013-B(19),No especificado,No especificado,19,"Carrera   : Ingenieria Electronica
Materia   : FUNDAMENTOS DE PROGRAMACION
Docente : VEGA PARADA ALIRIO ALFONSO
No.Alumnos: 19"
SC402,SC,25,Martes,16:00-17:00,1155909-C(12),No especificado,No especificado,12,"Carrera   : Ingenieria De Sistemas
Materia   : PRACTICA EN ING DE SISTEMAS
Docente : ROBLES ANGARITA MIGUEL FABIAN
No.Alumnos: 12"
SC402,SC,25,Miércoles,16:00-17:00,1120124-B(21),No especificado,No especificado,21,"Carrera   : Ingenieria Mecanica
Materia   : COMPUTACION I
Docente : DIAZ CONTRERAS BELLKYS YANETH 
No.Alumnos: 21"
SC402,SC,25,Martes,17:00-18:00,1155909-C(12),No especificado,No especificado,12,"Carrera   : Ingenieria De Sistemas
Materia   : PRACTICA EN ING DE SISTEMAS
Docente : ROBLES ANGARITA MIGUEL FABIAN
No.Alumnos: 12"
SC402,SC,25,Miércoles,17:00-18:00,1120124-B(21),No especificado,No especificado,21,"Carrera   : Ingenieria Mecanica
Materia   : COMPUTACION I
Docente : DIAZ CONTRERAS BELLKYS YANETH 
No.Alumnos: 21"
SC402,SC,25,Viernes,17:00-18:00,1180254-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria De Minas
Materia   : FUNDAMENTO DE BASE DE DATOS
Docente : MENDOZA PEREZ JOHN CAMILO
No.Alumnos: 20"
SC402,SC,25,Martes,18:00-19:00,1251052-A(34),No especificado,No especificado,34,"Carrera   : Administracion De Empresas
Materia   : MARKETING DIGITAL
Docente : VILLABONA VEGA BETTY JULIETH
No.Alumnos: 34"
SC402,SC,25,Jueves,18:00-19:00,1250852-A(10),No especificado,No especificado,10,"Carrera   : Administracion De Empresas
Materia   : COMERCIO ELECTRONICO
Docente : ORJUELA ABRIL JORGE LUIS
No.Alumnos: 10"
SC402,SC,25,Viernes,18:00-19:00,1180254-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria De Minas
Materia   : FUNDAMENTO DE BASE DE DATOS
Docente : MENDOZA PEREZ JOHN CAMILO
No.Alumnos: 20"
SC402,SC,25,Martes,19:00-20:00,1251052-A(34),No especificado,No especificado,34,"Carrera   : Administracion De Empresas
Materia   : MARKETING DIGITAL
Docente : VILLABONA VEGA BETTY JULIETH
No.Alumnos: 34"
SC402,SC,25,Jueves,19:00-20:00,1250852-A(10),No especificado,No especificado,10,"Carrera   : Administracion De Empresas
Materia   : COMERCIO ELECTRONICO
Docente : ORJUELA ABRIL JORGE LUIS
No.Alumnos: 10"
SC402,SC,25,Viernes,19:00-20:00,1180254-A(20),No especificado,No especificado,20,"Carrera   : Ingenieria De Minas
Materia   : FUNDAMENTO DE BASE DE DATOS
Docente : MENDOZA PEREZ JOHN CAMILO
No.Alumnos: 20"
SC402,SC,25,Viernes,20:00-21:00,1250852-A(10),No especificado,No especificado,10,"Carrera   : Administracion De Empresas
Materia   : COMERCIO ELECTRONICO
Docente : ORJUELA ABRIL JORGE LUIS
No.Alumnos: 10"
SD401,SD,25,Lunes,06:00-07:00,1191103-C(18),No especificado,No especificado,18,"Carrera   : Ingenieria Industrial
Materia   : PROGRAMACION DE COMPUTADORES
Docente : AYALA GARCIA MAURITZ LEONARDO
No.Alumnos: 18"
SD401,SD,25,Jueves,06:00-07:00,1922102-A(37),No especificado,No especificado,37,"Carrera   : Tecnologia En Obras Civiles
Materia   : DIBUJO COMPUTARIZADO I
Docente : PORRAS MARTINEZ CARLOS JAIR
No.Alumnos: 37"
SD401,SD,25,Lunes,07:00-08:00,1191103-C(18),No especificado,No especificado,18,"Carrera   : Ingenieria Industrial
Materia   : PROGRAMACION DE COMPUTADORES
Docente : AYALA GARCIA MAURITZ LEONARDO
No.Alumnos: 18"
SD401,SD,25,Jueves,07:00-08:00,1922102-A(37),No especificado,No especificado,37,"Carrera   : Tecnologia En Obras Civiles
Materia   : DIBUJO COMPUTARIZADO I
Docente : PORRAS MARTINEZ CARLOS JAIR
No.Alumnos: 37"
SD401,SD,25,Lunes,08:00-09:00,1342603-C(10),No especificado,No especificado,10,"Carrera   : Trabajo Social
Materia   : TUTORIA DE INVESTIGACION SOCIAL II: PROYECTO DE INVESTIGACIO
Docente : JAIMES MARQUEZ MARITZA CAROLINA
No.Alumnos: 10"
SD401,SD,25,Jueves,08:00-09:00,1610721-A(24),No especificado,No especificado,24,"Carrera   : Ingenieria Biotecnologica
Materia   : BIOINFORMATICA
Docente : DURAN JARAMILLO ANDRES
No.Alumnos: 24"
SD401,SD,25,Lunes,09:00-10:00,1342603-C(10),No especificado,No especificado,10,"Carrera   : Trabajo Social
Materia   : TUTORIA DE INVESTIGACION SOCIAL II: PROYECTO DE INVESTIGACIO
Docente : JAIMES MARQUEZ MARITZA CAROLINA
No.Alumnos: 10"
SD401,SD,25,Miércoles,09:00-10:00,1922105-B(24),No especificado,No especificado,24,"Carrera   : Tecnologia En Obras Civiles
Materia   : PROGRAMACION COMPUTADORES
Docente : BUITRAGO BUITRAGO JOHN FREDY
No.Alumnos: 24"
SD401,SD,25,Jueves,09:00-10:00,1610721-A(24),No especificado,No especificado,24,"Carrera   : Ingenieria Biotecnologica
Materia   : BIOINFORMATICA
Docente : DURAN JARAMILLO ANDRES
No.Alumnos: 24"
SD401,SD,25,Lunes,10:00-11:00,1342603-C(10),No especificado,No especificado,10,"Carrera   : Trabajo Social
Materia   : TUTORIA DE INVESTIGACION SOCIAL II: PROYECTO DE INVESTIGACIO
Docente : JAIMES MARQUEZ MARITZA CAROLINA
No.Alumnos: 10"
